filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
30UWD_03,145,145,24.720038052262932,27,18.620689655172413,low,low
30UWD_04,145,145,24.222370016163794,24,16.551724137931036,low,low
30UWD_05,145,145,22.80180832435345,27,18.620689655172413,low,low
30UWD_06,72,72,22.554821438259548,13,18.055555555555557,low,low
30UWD_07,145,145,26.698492642106682,29,20.0,low,low
30UWD_08,145,145,27.65641837284483,32,22.06896551724138,low,low
30UWD_09,145,145,20.376629007273706,25,17.24137931034483,low,low
30UWD_10,145,145,21.407870588631464,25,17.24137931034483,low,low
30UWD_11,145,145,23.81141399515086,31,21.379310344827587,low,low
30UWD_12,145,145,25.685382711476294,29,20.0,low,low
30UWD_13,145,145,23.276146198141163,29,20.0,low,low
30UWD_14,145,145,17.366080448545258,10,6.896551724137931,low,low
30UWD_15,145,145,26.47056842672414,28,19.310344827586206,low,low
30UWD_16,145,145,27.070038894127155,32,22.06896551724138,low,low
30UWD_17,145,145,21.74757332637392,25,17.24137931034483,low,low
30UWD_18,145,145,29.601229963631464,38,26.20689655172414,low,low
30UWD_19,72,72,25.119633144802517,15,20.833333333333332,low,low
30UWD_20,145,145,22.033901872306036,26,17.93103448275862,low,low
30UWD_21,145,145,24.884033203125,27,18.620689655172413,low,low
30UWD_22,145,145,21.938813308189655,27,18.620689655172413,low,low
30UWD_23,72,72,26.259740193684895,16,22.22222222222222,low,low
30UWD_24,72,72,22.013812594943577,14,19.444444444444443,low,low
30UWD_25,72,72,23.089599609375,16,22.22222222222222,low,low
30UWD_26,72,72,21.73580593532986,10,13.88888888888889,low,low
30UWD_27,145,145,20.784449084051722,21,14.482758620689655,low,low
30UWD_28,139,139,12.849503112353867,12,8.633093525179856,low,low
30UWD_29,72,72,24.600516425238716,14,19.444444444444443,low,low
30UYU_00,71,71,34.28559639084507,23,32.394366197183096,low,low
30UYU_01,71,71,25.862035617022446,13,18.309859154929576,low,low
30UYU_02,71,71,18.274871396346832,0,0.0,low,low
30UYU_03,71,71,34.985394545004404,23,32.394366197183096,low,low
30UYU_04,144,129,35.3950924343533,43,29.86111111111111,low,low
30UYU_05,71,71,39.22888527453785,21,29.577464788732396,low,low
30UYU_06,71,71,36.06939181475572,24,33.80281690140845,low,low
30UYU_07,144,144,31.75527784559462,39,27.083333333333332,low,low
30UYU_08,71,71,34.85382509903169,21,29.577464788732396,low,low
30UYU_09,144,144,33.36003621419271,39,27.083333333333332,low,low
30UYU_10,71,71,40.16272316516285,23,32.394366197183096,low,low
30UYU_11,144,144,31.08032014634874,38,26.38888888888889,low,low
30UYU_12,144,144,34.53822665744357,44,30.555555555555557,low,low
30UYU_13,71,71,35.18964740591989,21,29.577464788732396,low,low
30UYU_14,144,144,33.04480446709527,41,28.47222222222222,low,low
30UYU_15,71,71,35.44706962477993,19,26.760563380281692,low,low
30UYU_16,71,71,38.335816289337586,23,32.394366197183096,low,low
30UYU_17,144,144,33.391899532741974,44,30.555555555555557,low,low
30UYU_18,144,144,32.30717976888021,40,27.77777777777778,low,low
30UYU_19,71,71,32.25634937555018,20,28.169014084507044,low,low
30UYU_20,71,71,33.101342429577464,20,28.169014084507044,low,low
30UYU_21,71,71,37.773411710497356,22,30.985915492957748,low,low
30UYU_22,71,71,39.14145886058539,24,33.80281690140845,low,low
30UYU_23,144,144,31.756358676486546,40,27.77777777777778,low,low
30UYU_24,71,71,34.81290575484155,22,30.985915492957748,low,low
30UYU_25,71,71,37.959397007042256,27,38.028169014084504,low,low
30UYU_26,71,71,38.25745918381382,24,33.80281690140845,low,low
30UYU_27,71,69,35.090852119553254,18,25.35211267605634,low,low
30UYU_28,144,144,32.56540298461914,38,26.38888888888889,low,low
30UYU_29,144,144,33.70232052273221,44,30.555555555555557,low,low
30VUJ_00,145,145,0.003925191945043103,0,0.0,low,low
30VUJ_01,145,145,9.181971056707974,9,6.206896551724138,low,low
30VUJ_02,145,145,6.265227219154095,5,3.4482758620689653,low,low
30VUJ_03,145,145,0.0014311691810344827,0,0.0,low,low
30VUJ_04,146,142,13.334843883775685,13,8.904109589041095,low,low
30VUJ_05,146,146,18.404252561804366,18,12.32876712328767,low,low
30VUJ_06,145,143,15.056278623383621,13,8.96551724137931,low,low
30VUJ_07,146,146,12.346325181934931,10,6.8493150684931505,low,low
30VUJ_08,145,145,0.03618963833512931,0,0.0,low,low
30VUJ_09,146,142,14.71787544145976,14,9.58904109589041,low,low
30VUJ_10,146,146,11.374591148062928,12,8.219178082191782,low,low
30VUJ_11,145,145,0.4742642106681034,0,0.0,low,low
30VUJ_12,145,142,13.482318746632544,12,8.275862068965518,low,low
30VUJ_13,145,145,0.010449639682112068,0,0.0,low,low
30VUJ_14,146,146,11.453027594579408,11,7.534246575342466,low,low
30VUJ_15,146,146,9.596356953660102,10,6.8493150684931505,low,low
30VUJ_16,145,145,7.535842369342673,6,4.137931034482759,low,low
30VUJ_17,145,145,12.425179317079742,11,7.586206896551724,low,low
30VUJ_18,145,145,0.005766769935344827,0,0.0,low,low
30VUJ_19,146,146,8.17145778708262,6,4.109589041095891,low,low
30VUJ_20,144,144,9.580283694797092,10,6.944444444444445,low,low
30VUJ_21,145,145,2.625311489762931,0,0.0,low,low
30VUJ_22,146,146,13.54526885568279,10,6.8493150684931505,low,low
30VUJ_23,145,145,11.887806859509698,12,8.275862068965518,low,low
30VUJ_24,218,218,10.15266628440367,15,6.8807339449541285,low,low
30VUJ_25,145,145,14.788555276804956,14,9.655172413793103,low,low
30VUJ_26,145,145,13.854591106546335,6,4.137931034482759,low,low
30VUJ_27,146,146,16.820024464228382,15,10.273972602739725,low,low
30VUJ_28,218,218,10.5682373046875,8,3.669724770642202,low,low
30VUJ_29,146,146,9.382044125909674,8,5.47945205479452,low,low
31TCF_00,144,144,0.007502237955729167,0,0.0,low,low
31TCF_01,144,144,45.57584126790365,60,41.666666666666664,low,low
31TCF_02,144,144,21.029281616210938,0,0.0,low,low
31TCF_03,144,144,36.5807851155599,40,27.77777777777778,low,low
31TCF_04,145,144,24.418745369746766,22,15.172413793103448,low,low
31TCF_05,145,141,49.860881936961206,67,46.206896551724135,low,low
31TCF_06,72,72,52.75351206461588,36,50.0,low,low
31TCF_07,144,144,44.809044731987846,57,39.583333333333336,low,low
31TCF_08,144,144,1.8858167860243056,0,0.0,low,low
31TCF_09,72,72,57.46392144097222,37,51.388888888888886,low,low
31TCF_10,73,61,56.57919269718536,41,56.16438356164384,low,low
31TCF_11,144,144,44.5728513929579,55,38.19444444444444,low,low
31TCF_12,72,71,52.019076877170136,33,45.833333333333336,low,low
31TCF_13,144,143,39.944542778862846,48,33.333333333333336,low,low
31TCF_14,73,66,54.19951138431079,36,49.31506849315068,low,low
31TCF_15,144,144,18.544960021972656,0,0.0,low,low
31TCF_16,144,144,43.41801537407769,57,39.583333333333336,low,low
31TCF_17,144,132,45.4811520046658,60,41.666666666666664,low,low
31TCF_18,144,144,48.857201470269096,66,45.833333333333336,low,low
31TCF_19,144,144,44.79821523030599,66,45.833333333333336,low,low
31TCF_20,72,64,55.61527676052518,37,51.388888888888886,low,low
31TCF_21,144,144,46.23124864366319,60,41.666666666666664,low,low
31TCF_22,144,142,46.48668501112196,64,44.44444444444444,low,low
31TCF_23,73,68,58.06924480281464,41,56.16438356164384,low,low
31TCF_24,144,144,47.91624281141493,65,45.138888888888886,low,low
31TCF_25,145,145,47.121624124461206,63,43.44827586206897,low,low
31TCF_26,73,73,58.500566874464894,39,53.42465753424658,low,low
31TCF_27,145,145,32.647747171336206,36,24.82758620689655,low,low
31TCF_28,144,131,46.126556396484375,57,39.583333333333336,low,low
31TCF_29,144,144,48.47168392605252,69,47.916666666666664,low,low
31TEJ_00,72,72,0.015174018012152778,0,0.0,low,low
31TEJ_01,72,72,36.02879842122396,23,31.944444444444443,low,low
31TEJ_02,145,145,30.171361462823278,25,17.24137931034483,low,low
31TEJ_03,145,145,4.823755724676724,0,0.0,low,low
31TEJ_04,72,68,44.1340340508355,29,40.27777777777778,low,low
31TEJ_05,72,72,48.13596937391493,32,44.44444444444444,low,low
31TEJ_06,72,58,40.881898668077255,26,36.111111111111114,low,low
31TEJ_07,72,72,41.277313232421875,27,37.5,low,low
31TEJ_08,72,60,39.99476962619357,26,36.111111111111114,low,low
31TEJ_09,72,72,50.14544592963325,36,50.0,low,low
31TEJ_10,72,72,48.976431952582466,34,47.22222222222222,low,low
31TEJ_11,72,72,47.69265916612413,35,48.611111111111114,low,low
31TEJ_12,72,61,39.50498369004991,25,34.72222222222222,low,low
31TEJ_13,72,72,45.718744066026474,27,37.5,low,low
31TEJ_14,72,71,42.792044745551216,29,40.27777777777778,low,low
31TEJ_15,72,72,44.4710201687283,29,40.27777777777778,low,low
31TEJ_16,72,62,46.719868977864586,32,44.44444444444444,low,low
31TEJ_17,72,72,47.35811021592882,34,47.22222222222222,low,low
31TEJ_18,72,70,39.406861199273,28,38.888888888888886,low,low
31TEJ_19,72,72,43.536694844563804,30,41.666666666666664,low,low
31TEJ_20,72,67,44.4041993882921,28,38.888888888888886,low,low
31TEJ_21,72,65,42.54197014702691,26,36.111111111111114,low,low
31TEJ_22,72,70,57.0720460679796,40,55.55555555555556,low,low
31TEJ_23,72,72,54.006195068359375,37,51.388888888888886,low,low
31TEJ_24,72,72,51.22044881184896,35,48.611111111111114,low,low
31TEJ_25,72,66,38.10448116726346,23,31.944444444444443,low,low
31TEJ_26,72,72,51.217354668511284,32,44.44444444444444,low,low
31TEJ_27,72,67,53.34455702039931,38,52.77777777777778,low,low
31TEJ_28,72,72,48.46170213487413,33,45.833333333333336,low,low
31TEJ_29,72,67,38.83427513970269,24,33.333333333333336,low,low
31TGK_00,72,72,23.034498426649307,0,0.0,low,low
31TGK_01,72,72,42.05078548855252,26,36.111111111111114,low,low
31TGK_02,72,72,14.332029554578993,6,8.333333333333334,low,low
31TGK_03,84,84,24.294607979910715,0,0.0,low,low
31TGK_04,72,72,33.85200500488281,17,23.61111111111111,low,low
31TGK_05,144,144,41.20044708251953,54,37.5,low,low
31TGK_06,145,145,23.645103717672413,30,20.689655172413794,low,low
31TGK_07,72,72,23.644298977322048,15,20.833333333333332,low,low
31TGK_08,73,73,21.072931159032535,8,10.95890410958904,low,low
31TGK_09,72,72,30.65035078260634,20,27.77777777777778,low,low
31TGK_10,72,72,27.477857801649307,17,23.61111111111111,low,low
31TGK_11,144,140,35.82511478000217,43,29.86111111111111,low,low
31TGK_12,72,72,33.74356163872613,22,30.555555555555557,low,low
31TGK_13,72,72,47.79597388373481,31,43.05555555555556,low,low
31TGK_14,72,72,45.778910319010414,33,45.833333333333336,low,low
31TGK_15,145,145,40.51153774919181,47,32.41379310344828,low,low
31TGK_16,72,72,19.457499186197918,9,12.5,low,low
31TGK_17,144,144,37.21135457356771,45,31.25,low,low
31TGK_18,72,72,11.828740437825521,4,5.555555555555555,low,low
31TGK_19,144,144,47.7288564046224,64,44.44444444444444,low,low
31TGK_20,72,72,9.483591715494791,2,2.7777777777777777,low,low
31TGK_21,72,72,28.248850504557293,17,23.61111111111111,low,low
31TGK_22,145,145,35.3558349609375,40,27.586206896551722,low,low
31TGK_23,72,72,24.479103088378906,13,18.055555555555557,low,low
31TGK_24,72,72,38.468594021267364,19,26.38888888888889,low,low
31TGK_25,145,145,41.499339136584055,55,37.93103448275862,low,low
31TGK_26,145,145,43.215437264278016,57,39.310344827586206,low,low
31TGK_27,72,72,11.826239691840279,1,1.3888888888888888,low,low
31TGK_28,72,72,27.318064371744793,14,19.444444444444443,low,low
31TGK_29,144,144,32.15527004665799,39,27.083333333333332,low,low
31UCU_00,145,145,0.01851048962823276,0,0.0,low,low
31UCU_01,145,145,17.148784768992456,11,7.586206896551724,low,low
31UCU_02,145,145,8.4466552734375,0,0.0,low,low
31UCU_03,145,145,8.027512122844827,0,0.0,low,low
31UCU_04,145,130,35.99869300579203,48,33.10344827586207,low,low
31UCU_05,145,145,24.03303475215517,27,18.620689655172413,low,low
31UCU_06,144,144,43.06727515326606,59,40.97222222222222,low,low
31UCU_07,145,145,29.164576037176722,33,22.75862068965517,low,low
31UCU_08,145,145,31.878241177262932,34,23.448275862068964,low,low
31UCU_09,145,145,33.20956526131466,41,28.275862068965516,low,low
31UCU_10,145,145,30.961724643049568,36,24.82758620689655,low,low
31UCU_11,145,145,30.736894278690734,36,24.82758620689655,low,low
31UCU_12,145,145,34.531292093211206,37,25.517241379310345,low,low
31UCU_13,145,145,33.37896938981681,31,21.379310344827587,low,low
31UCU_14,145,145,33.799975165005385,41,28.275862068965516,low,low
31UCU_15,145,145,30.26922817887931,30,20.689655172413794,low,low
31UCU_16,145,145,35.13900230670797,47,32.41379310344828,low,low
31UCU_17,145,145,32.81566751414332,36,24.82758620689655,low,low
31UCU_18,145,145,35.07417876144935,46,31.724137931034484,low,low
31UCU_19,145,142,27.27369637324892,30,20.689655172413794,low,low
31UCU_20,144,144,7.701026068793403,0,0.0,low,low
31UCU_21,144,144,35.65302954779731,42,29.166666666666668,low,low
31UCU_22,145,145,30.7940779061153,37,25.517241379310345,low,low
31UCU_23,145,144,32.74555074757543,33,22.75862068965517,low,low
31UCU_24,145,145,32.987260489628234,36,24.82758620689655,low,low
31UCU_25,145,145,31.892247693292028,33,22.75862068965517,low,low
31UCU_26,145,145,28.651154616783405,32,22.06896551724138,low,low
31UCU_27,144,144,30.920463138156467,33,22.916666666666668,low,low
31UCU_28,145,145,29.67725030307112,29,20.0,low,low
31UCU_29,145,145,23.5784912109375,23,15.862068965517242,low,low
32TPT_00,143,143,1.0165768069820804,0,0.0,low,low
32TPT_01,143,143,20.35070032506556,10,6.993006993006993,low,low
32TPT_02,143,143,2.087124911221591,0,0.0,low,low
32TPT_03,143,143,23.171527569110577,13,9.090909090909092,low,low
32TPT_04,143,143,26.235364367078233,28,19.58041958041958,low,low
32TPT_05,143,143,34.94636162177666,45,31.46853146853147,low,low
32TPT_06,143,143,14.745730953616695,15,10.48951048951049,low,low
32TPT_07,143,143,33.02450113363199,42,29.37062937062937,low,low
32TPT_08,143,143,17.089438271689247,9,6.293706293706293,low,low
32TPT_09,143,143,6.011514730386801,0,0.0,low,low
32TPT_10,143,143,28.366729096099213,34,23.776223776223777,low,low
32TPT_11,144,144,23.809644911024307,27,18.75,low,low
32TPT_12,143,143,6.650847321623689,0,0.0,low,low
32TPT_13,143,143,18.58328439138986,22,15.384615384615385,low,low
32TPT_14,143,143,27.945031652917397,33,23.076923076923077,low,low
32TPT_15,143,143,16.06903076171875,16,11.188811188811188,low,low
32TPT_16,143,143,18.011261199737763,15,10.48951048951049,low,low
32TPT_17,144,144,20.78925238715278,13,9.027777777777779,low,low
32TPT_18,144,144,11.50699191623264,7,4.861111111111111,low,low
32TPT_19,143,143,23.075962733555507,25,17.482517482517483,low,low
32TPT_20,143,143,12.664986990548513,9,6.293706293706293,low,low
32TPT_21,143,143,11.161324027534965,1,0.6993006993006993,low,low
32TPT_22,143,141,31.33777538379589,37,25.874125874125873,low,low
32TPT_23,143,143,15.870036945476398,11,7.6923076923076925,low,low
32TPT_24,143,143,30.096819684222027,41,28.67132867132867,low,low
32TPT_25,143,143,24.8072910975743,30,20.97902097902098,low,low
32TPT_26,143,143,17.004405201731863,17,11.888111888111888,low,low
32TPT_27,143,141,21.699598619154283,23,16.083916083916083,low,low
32TPT_28,143,143,31.266859361341783,38,26.573426573426573,low,low
32TPT_29,143,143,13.23626324847028,8,5.594405594405594,low,low
32TQT_00,144,144,9.77564917670356,0,0.0,low,low
32TQT_01,144,144,23.190508948432075,23,15.972222222222221,low,low
32TQT_02,73,73,0.4986906704837329,0,0.0,low,low
32TQT_03,146,146,27.48410995692423,20,13.698630136986301,low,low
32TQT_04,73,73,26.109920135916095,14,19.17808219178082,low,low
32TQT_05,73,73,31.092980789811644,21,28.767123287671232,low,low
32TQT_06,73,73,17.601075890946063,10,13.698630136986301,low,low
32TQT_07,143,143,31.93811803430944,41,28.67132867132867,low,low
32TQT_08,73,73,18.91134601749786,7,9.58904109589041,low,low
32TQT_09,73,73,37.50451492936644,27,36.986301369863014,low,low
32TQT_10,146,146,24.934554426637416,28,19.17808219178082,low,low
32TQT_11,73,73,11.263076573202055,5,6.8493150684931505,low,low
32TQT_12,143,142,28.64674388111888,32,22.377622377622377,low,low
32TQT_13,146,146,10.088306583770335,6,4.109589041095891,low,low
32TQT_14,73,73,14.469324399347174,4,5.47945205479452,low,low
32TQT_15,134,134,13.054053463152986,15,11.194029850746269,low,low
32TQT_16,73,73,11.883795751284246,5,6.8493150684931505,low,low
32TQT_17,73,73,14.82314018354024,6,8.219178082191782,low,low
32TQT_18,73,73,15.92068606860017,7,9.58904109589041,low,low
32TQT_19,73,73,18.226121876337757,8,10.95890410958904,low,low
32TQT_20,146,146,29.664340084546232,37,25.34246575342466,low,low
32TQT_21,73,73,23.527652270173373,13,17.80821917808219,low,low
32TQT_22,73,73,25.755832619863014,13,17.80821917808219,low,low
32TQT_23,146,146,26.25042640999572,27,18.493150684931507,low,low
32TQT_24,73,73,30.363882404484162,20,27.397260273972602,low,low
32TQT_25,73,73,30.537665380190496,20,27.397260273972602,low,low
32TQT_26,73,73,24.455491157427225,12,16.438356164383563,low,low
32TQT_27,73,73,28.043564051797944,18,24.65753424657534,low,low
32TQT_28,73,73,17.416507250642123,7,9.58904109589041,low,low
32TQT_29,73,73,31.469183098779965,20,27.397260273972602,low,low
32UQD_00,143,143,6.639419235549607,0,0.0,low,low
32UQD_01,143,143,10.83730417531687,2,1.3986013986013985,low,low
32UQD_02,71,65,30.941793952189702,16,22.535211267605632,low,low
32UQD_03,71,71,27.08069707306338,17,23.943661971830984,low,low
32UQD_04,143,130,34.94148521156578,45,31.46853146853147,low,low
32UQD_05,143,135,34.10844069260817,46,32.16783216783217,low,low
32UQD_06,71,64,24.559042487345952,15,21.12676056338028,low,low
32UQD_07,143,143,26.73142439835555,25,17.482517482517483,low,low
32UQD_08,143,143,31.898530546601837,41,28.67132867132867,low,low
32UQD_09,143,143,34.90739302201705,48,33.56643356643357,low,low
32UQD_10,71,70,35.332822128080984,24,33.80281690140845,low,low
32UQD_11,143,143,27.937178178267047,35,24.475524475524477,low,low
32UQD_12,143,143,25.709747101043487,34,23.776223776223777,low,low
32UQD_13,143,143,30.000219811926353,37,25.874125874125873,low,low
32UQD_14,143,143,29.598134714406687,37,25.874125874125873,low,low
32UQD_15,144,144,34.6515867445204,47,32.638888888888886,low,low
32UQD_16,143,143,22.86331070052994,23,16.083916083916083,low,low
32UQD_17,144,143,31.50512907240126,38,26.38888888888889,low,low
32UQD_18,71,71,30.588198379731516,19,26.760563380281692,low,low
32UQD_19,143,143,34.30271815586757,44,30.76923076923077,low,low
32UQD_20,71,71,34.21357920472051,22,30.985915492957748,low,low
32UQD_21,96,93,24.10138448079427,21,21.875,low,low
32UQD_22,143,143,29.827304653354457,35,24.475524475524477,low,low
32UQD_23,143,137,34.52609402316433,46,32.16783216783217,low,low
32UQD_24,71,68,33.78940636003521,22,30.985915492957748,low,low
32UQD_25,143,143,31.663651899857953,36,25.174825174825173,low,low
32UQD_26,143,143,30.981146539007867,37,25.874125874125873,low,low
32UQD_27,143,143,31.72415353201486,39,27.272727272727273,low,low
32UQD_28,143,136,34.47000997049825,45,31.46853146853147,low,low
32UQD_29,143,143,22.35118092356862,25,17.482517482517483,low,low
34SEH_00,72,72,0.028906928168402776,0,0.0,low,low
34SEH_01,72,72,60.96581353081597,46,63.888888888888886,low,low
34SEH_02,72,72,33.560519748263886,17,23.61111111111111,low,low
34SEH_03,72,72,17.640431722005207,0,0.0,low,low
34SEH_04,72,72,45.364040798611114,28,38.888888888888886,low,low
34SEH_05,72,72,70.46254475911458,49,68.05555555555556,low,high
34SEH_06,143,115,64.52282458752185,85,59.44055944055944,low,low
34SEH_07,72,72,46.84715270996094,26,36.111111111111114,low,low
34SEH_08,115,115,41.38401197350544,43,37.391304347826086,low,low
34SEH_09,72,72,56.383260091145836,38,52.77777777777778,low,low
34SEH_10,72,72,59.52008565266927,37,51.388888888888886,low,low
34SEH_11,74,74,44.485061233108105,30,40.54054054054054,low,low
34SEH_12,72,71,60.92241075303819,42,58.333333333333336,low,low
34SEH_13,72,72,64.86034393310547,45,62.5,low,low
34SEH_14,143,118,60.53443321814904,83,58.04195804195804,low,low
34SEH_15,72,72,70.06395128038194,50,69.44444444444444,low,high
34SEH_16,72,72,52.8326670328776,34,47.22222222222222,low,low
34SEH_17,72,72,64.32312859429254,45,62.5,low,low
34SEH_18,72,72,53.1425052218967,30,41.666666666666664,low,low
34SEH_19,72,72,64.75753784179688,43,59.72222222222222,low,low
34SEH_20,72,72,40.66912333170573,21,29.166666666666668,low,low
34SEH_21,72,72,72.66608344184027,49,68.05555555555556,low,high
34SEH_22,143,121,58.75995342548077,80,55.94405594405595,low,low
34SEH_23,72,72,53.753577338324654,34,47.22222222222222,low,low
34SEH_24,72,72,59.498935275607636,38,52.77777777777778,low,low
34SEH_25,72,72,69.90894741482205,50,69.44444444444444,low,low
34SEH_26,143,142,60.77200082632211,81,56.64335664335665,low,low
34SEH_27,72,72,56.43590291341146,36,50.0,low,low
34SEH_28,72,72,63.13167148166232,45,62.5,low,low
34SEH_29,72,68,44.79242960611979,26,36.111111111111114,low,low
34TCN_00,71,71,9.937017736300616,0,0.0,low,low
34TCN_01,142,142,43.626274861080546,61,42.95774647887324,low,low
34TCN_02,72,72,10.999446445041233,3,4.166666666666667,low,low
34TCN_03,142,129,39.34059680347711,48,33.80281690140845,low,low
34TCN_04,70,61,35.996289934430806,25,35.714285714285715,low,low
34TCN_05,142,135,26.901717924735916,32,22.535211267605632,low,low
34TCN_06,70,62,40.99524361746652,25,35.714285714285715,low,low
34TCN_07,142,142,50.369316423443,67,47.183098591549296,low,low
34TCN_08,70,64,38.81317138671875,25,35.714285714285715,low,low
34TCN_09,142,142,30.15959833709287,32,22.535211267605632,low,low
34TCN_10,142,142,36.09031354877311,43,30.281690140845072,low,low
34TCN_11,142,141,31.235514896016724,34,23.943661971830984,low,low
34TCN_12,142,139,28.719963825924296,31,21.830985915492956,low,low
34TCN_13,142,142,51.085587622414174,70,49.29577464788732,low,low
34TCN_14,72,72,16.49674309624566,7,9.722222222222221,low,low
34TCN_15,142,134,32.258562974526846,38,26.760563380281692,low,low
34TCN_16,142,134,31.732392646897008,33,23.239436619718308,low,low
34TCN_17,142,141,28.963696117132482,38,26.760563380281692,low,low
34TCN_18,142,139,49.95252582388864,70,49.29577464788732,low,low
34TCN_19,143,143,35.35467828070367,40,27.972027972027973,low,low
34TCN_20,143,143,25.864991941652097,23,16.083916083916083,low,low
34TCN_21,143,143,21.01762678239729,15,10.48951048951049,low,low
34TCN_22,70,62,40.120370047433035,25,35.714285714285715,low,low
34TCN_23,142,139,29.752951608577245,33,23.239436619718308,low,low
34TCN_24,142,142,32.07053600902289,35,24.64788732394366,low,low
34TCN_25,142,141,30.782178422095072,38,26.760563380281692,low,low
34TCN_26,142,141,28.35419345909441,35,24.64788732394366,low,low
34TCN_27,142,134,30.005978866362234,36,25.35211267605634,low,low
34TCN_28,70,62,43.127659388950896,28,40.0,low,low
34TCN_29,70,65,33.883536202566965,21,30.0,low,low
35TMH_00,72,72,15.577443440755209,0,0.0,low,low
35TMH_01,72,72,39.62423536512587,25,34.72222222222222,low,low
35TMH_02,72,72,47.11038801405165,35,48.611111111111114,low,low
35TMH_03,144,144,38.47015168931749,48,33.333333333333336,low,low
