filename,num_timesteps,num_timesteps_missing,avg_spatial_coverage,num_timesteps_abovecov,temporal_coverage,assesment_temporal,assesment_spatial
31TGK_03,84,76,57.59825933547247,49,58.333333333333336,high,high
31TGK_04,72,67,50.40745205349393,40,55.55555555555556,high,high
31TGK_05,144,142,53.85053422715929,77,53.47222222222222,high,high
31TGK_06,145,141,54.00308543238147,79,54.48275862068966,high,high
31TGK_07,72,70,55.54974873860677,41,56.94444444444444,high,high
31TGK_08,73,73,50.05083476027397,41,56.16438356164384,high,high
31TGK_09,72,67,60.75935363769531,46,63.888888888888886,high,high
31TGK_10,72,72,51.184230380588104,38,52.77777777777778,high,high
31TGK_11,144,128,52.77570088704427,81,56.25,high,high
31TGK_12,72,72,59.64921315511068,45,62.5,high,high
31TGK_13,72,57,60.752720303005646,45,62.5,high,high
31TGK_14,72,72,57.931815253363716,41,56.94444444444444,high,high
31TGK_15,145,121,57.02639875740841,87,60.0,high,high
31TGK_16,72,71,53.40554979112413,41,56.94444444444444,high,high
31TGK_17,144,140,49.26414489746094,71,49.30555555555556,low,low
31TGK_18,72,72,49.58411322699653,37,51.388888888888886,high,low
31TGK_19,144,101,64.38911226060655,95,65.97222222222223,high,high
31TGK_20,72,72,43.537606133355034,32,44.44444444444444,low,low
31TGK_21,72,72,55.2559322781033,40,55.55555555555556,high,high
31TGK_22,145,145,53.204303609913794,79,54.48275862068966,high,high
31TGK_23,72,72,64.10952674018012,51,70.83333333333333,high,high
31TGK_24,72,72,53.032938639322914,40,55.55555555555556,high,high
31TGK_25,145,142,53.523391197467674,78,53.793103448275865,high,high
31TGK_26,145,144,57.508986900592674,91,62.758620689655174,high,high
31TGK_27,72,71,51.400248209635414,36,50.0,high,high
31TGK_28,72,72,50.81804063585069,43,59.72222222222222,high,high
31TGK_29,144,144,44.57882775200738,66,45.833333333333336,low,low
31UCU_00,145,98,51.703480687634695,74,51.03448275862069,high,high
31UCU_01,145,145,39.97222900390625,60,41.37931034482759,low,low
31UCU_02,145,145,37.43729163860453,56,38.62068965517241,low,low
31UCU_03,145,128,38.88485612540409,56,38.62068965517241,low,low
31UCU_04,145,119,43.77371952451509,61,42.06896551724138,low,low
31UCU_05,145,136,42.09509487809806,61,42.06896551724138,low,low
31UCU_06,144,135,53.20451524522569,76,52.77777777777778,high,high
31UCU_07,145,143,42.860644110317885,64,44.13793103448276,low,low
31UCU_08,145,117,47.335247171336206,70,48.275862068965516,low,low
31UCU_09,145,138,45.85047228582974,65,44.827586206896555,low,low
31UCU_10,145,128,43.22317189183728,63,43.44827586206897,low,low
31UCU_11,145,143,43.06839515422953,61,42.06896551724138,low,low
31UCU_12,145,143,46.876020760371766,68,46.89655172413793,low,low
31UCU_13,145,133,48.71085331357759,71,48.96551724137931,low,low
31UCU_14,145,143,47.492781014278016,70,48.275862068965516,low,low
31UCU_15,145,145,44.52874545393319,65,44.827586206896555,low,low
31UCU_16,145,143,48.0810336408944,71,48.96551724137931,low,low
31UCU_17,145,140,44.77378055967134,66,45.51724137931034,low,low
31UCU_18,145,145,47.53069647427263,69,47.58620689655172,low,low
31UCU_19,145,125,42.8899936018319,63,43.44827586206897,low,low
31UCU_20,144,144,48.725975884331596,71,49.30555555555556,low,low
31UCU_21,144,138,48.17651112874349,69,47.916666666666664,low,low
31UCU_22,145,137,41.9970913591056,61,42.06896551724138,low,low
31UCU_23,145,118,45.85407125538793,69,47.58620689655172,low,low
31UCU_24,145,143,46.86914904364224,69,47.58620689655172,low,low
31UCU_25,145,144,46.18374528556034,71,48.96551724137931,low,low
31UCU_26,145,135,44.976122625942885,66,45.51724137931034,low,low
31UCU_27,144,144,45.267211066352,68,47.22222222222222,low,low
31UCU_28,145,144,46.3409213362069,65,44.827586206896555,low,low
31UCU_29,145,142,40.65129773370151,59,40.689655172413794,low,low
32TPT_00,143,133,51.17266461565778,76,53.14685314685315,high,high
32TPT_01,143,143,47.16647488253933,69,48.25174825174825,low,low
32TPT_02,143,140,44.79532308511801,67,46.85314685314685,low,low
32TPT_03,143,143,48.50734897426792,74,51.74825174825175,high,low
32TPT_04,143,124,44.50856455556163,66,46.15384615384615,low,low
32TPT_05,143,121,45.39961381392045,67,46.85314685314685,low,low
32TPT_06,143,133,44.25936612215909,63,44.05594405594405,low,low
32TPT_07,143,126,45.55476262019231,66,46.15384615384615,low,low
32TPT_08,143,140,41.76672021825831,60,41.95804195804196,low,low
32TPT_09,143,139,49.17152244727928,75,52.44755244755245,high,low
32TPT_10,143,130,46.34418620929851,67,46.85314685314685,low,low
32TPT_11,144,133,45.10557386610243,69,47.916666666666664,low,low
32TPT_12,143,140,46.03958663406905,65,45.45454545454545,low,low
32TPT_13,143,143,43.00239402931053,63,44.05594405594405,low,low
32TPT_14,143,141,49.15167535101617,73,51.04895104895105,high,low
32TPT_15,143,142,46.46432516458151,65,45.45454545454545,low,low
32TPT_16,143,143,42.93955556162587,66,46.15384615384615,low,low
32TPT_17,144,144,42.203055487738716,61,42.361111111111114,low,low
32TPT_18,144,143,46.09370761447482,70,48.611111111111114,low,low
32TPT_19,143,137,42.01557719624126,63,44.05594405594405,low,low
32TPT_20,143,140,47.24044266280595,70,48.95104895104895,low,low
32TPT_21,143,142,42.93974763029939,64,44.75524475524475,low,low
32TPT_22,143,131,43.99017120574738,62,43.35664335664335,low,low
32TPT_23,143,143,45.7186078691816,71,49.65034965034965,low,low
32TPT_24,143,136,43.05334558020105,62,43.35664335664335,low,low
32TPT_25,143,134,43.05579979102928,64,44.75524475524475,low,low
32TPT_26,143,141,40.99161641581075,58,40.55944055944056,low,low
32TPT_27,143,135,39.09871561543925,56,39.16083916083916,low,low
32TPT_28,143,140,43.64419150185752,63,44.05594405594405,low,low
32TPT_29,143,143,39.27998576130901,61,42.65734265734266,low,low
32TQT_00,144,140,46.572367350260414,69,47.916666666666664,low,low
32TQT_01,144,141,47.55288230048286,70,48.611111111111114,low,low
32TQT_02,73,71,47.851792426958475,37,50.68493150684932,high,low
32TQT_03,146,146,55.184413962168236,78,53.42465753424658,high,high
32TQT_04,73,71,44.12049593990796,33,45.205479452054796,low,low
32TQT_05,73,70,45.75042724609375,33,45.205479452054796,low,low
32TQT_06,73,60,47.968490809610444,36,49.31506849315068,low,low
32TQT_07,143,143,49.79674866149475,75,52.44755244755245,high,low
32TQT_08,73,72,48.92001217358733,40,54.794520547945204,high,low
32TQT_09,73,70,49.894024574593324,35,47.945205479452056,low,low
32TQT_10,146,133,44.00959798734482,66,45.205479452054796,low,low
32TQT_11,73,67,41.3897161614405,28,38.35616438356164,low,low
32TQT_12,143,139,43.16824532888986,65,45.45454545454545,low,low
32TQT_13,146,143,40.900086703365794,60,41.0958904109589,low,low
32TQT_14,73,71,43.512485451894264,33,45.205479452054796,low,low
32TQT_15,134,113,68.83855791234258,95,70.8955223880597,high,high
32TQT_16,73,69,40.25044898464255,28,38.35616438356164,low,low
32TQT_17,73,70,35.69908664651113,23,31.506849315068493,low,low
32TQT_18,73,73,47.40261966235017,36,49.31506849315068,low,low
32TQT_19,73,67,43.77152952429366,34,46.57534246575342,low,low
32TQT_20,146,140,47.228439540079194,71,48.63013698630137,low,low
32TQT_21,73,69,44.74062984936858,35,47.945205479452056,low,low
32TQT_22,73,72,46.537550834760275,37,50.68493150684932,high,low
32TQT_23,146,128,44.19373812740796,69,47.26027397260274,low,low
32TQT_24,73,70,50.19267879120291,39,53.42465753424658,high,high
32TQT_25,73,72,47.00768875749144,36,49.31506849315068,low,low
32TQT_26,73,65,44.90218489137414,33,45.205479452054796,low,low
32TQT_27,73,73,45.17776280233305,34,46.57534246575342,low,low
32TQT_28,73,73,45.345525872217465,33,45.205479452054796,low,low
32TQT_29,73,70,50.63321884364298,36,49.31506849315068,low,high
32UQD_00,143,103,49.85145622200066,74,51.74825174825175,high,low
32UQD_01,143,143,42.8033682016226,64,44.75524475524475,low,low
32UQD_02,71,56,46.033144668794016,35,49.29577464788732,low,low
32UQD_03,71,71,39.09179257674956,27,38.028169014084504,low,low
32UQD_04,143,106,46.15478515625,65,45.45454545454545,low,low
32UQD_05,143,117,47.47982425289554,69,48.25174825174825,low,low
32UQD_06,71,58,33.1603359168684,23,32.394366197183096,low,low
32UQD_07,143,105,60.87698769736123,89,62.23776223776224,high,high
32UQD_08,143,115,41.97489064890188,61,42.65734265734266,low,low
32UQD_09,143,140,47.07285207468313,67,46.85314685314685,low,low
32UQD_10,71,56,46.20023915465449,32,45.070422535211264,low,low
32UQD_11,143,143,44.41652097902098,62,43.35664335664335,low,low
32UQD_12,143,140,45.05315393834681,63,44.05594405594405,low,low
32UQD_13,143,114,43.96594921192089,61,42.65734265734266,low,low
32UQD_14,143,142,52.18970025335992,78,54.54545454545455,high,high
32UQD_15,144,119,46.11105389065213,68,47.22222222222222,low,low
32UQD_16,143,143,45.26402400090144,65,45.45454545454545,low,low
32UQD_17,144,131,42.90699428982205,64,44.44444444444444,low,low
32UQD_18,71,70,46.08708771181778,32,45.070422535211264,low,low
32UQD_19,143,138,43.86536924989073,61,42.65734265734266,low,low
32UQD_20,71,54,47.09053576832086,34,47.88732394366197,low,low
32UQD_21,96,66,57.62230555216471,56,58.333333333333336,high,high
32UQD_22,143,110,42.4914700167996,59,41.25874125874126,low,low
32UQD_23,143,109,44.34827257703234,67,46.85314685314685,low,low
32UQD_24,71,60,44.12712849361796,31,43.66197183098591,low,low
32UQD_25,143,141,50.38025329163025,77,53.84615384615385,high,high
32UQD_26,143,134,46.10936091496394,65,45.45454545454545,low,low
32UQD_27,143,132,44.02218265133304,62,43.35664335664335,low,low
32UQD_28,143,109,44.33950144094187,64,44.75524475524475,low,low
32UQD_29,143,143,41.75364887797749,62,43.35664335664335,low,low
34SEH_00,72,25,77.99966600206163,56,77.77777777777777,high,high
34SEH_01,72,72,68.98286607530382,53,73.61111111111111,high,high
34SEH_02,72,67,60.63342624240451,45,62.5,high,high
34SEH_03,72,72,71.72982957628038,55,76.38888888888889,high,high
34SEH_04,72,55,52.106221516927086,36,50.0,high,high
34SEH_05,72,70,75.82842508951823,56,77.77777777777777,high,high
34SEH_06,143,91,73.545122480059,108,75.52447552447552,high,high
34SEH_07,72,70,59.06367831759982,44,61.111111111111114,high,high
34SEH_08,115,86,82.93515412703805,97,84.34782608695652,high,high
34SEH_09,72,55,62.99853854709201,45,62.5,high,high
34SEH_10,72,49,65.1444329155816,48,66.66666666666667,high,high
34SEH_11,74,56,73.24037294130068,54,72.97297297297297,high,high
34SEH_12,72,52,68.41087341308594,48,66.66666666666667,high,high
34SEH_13,72,64,71.46765391031902,52,72.22222222222223,high,high
34SEH_14,143,74,72.09170681613308,104,72.72727272727273,high,high
34SEH_15,72,71,78.45130496554904,59,81.94444444444444,high,high
34SEH_16,72,53,61.55077616373698,44,61.111111111111114,high,high
34SEH_17,72,57,71.06776767306857,53,73.61111111111111,high,high
34SEH_18,72,58,64.88219367133246,47,65.27777777777777,high,high
34SEH_19,72,57,75.22226969401042,56,77.77777777777777,high,high
34SEH_20,72,62,57.674619886610245,38,52.77777777777778,high,high
34SEH_21,72,69,78.8431379530165,58,80.55555555555556,high,high
34SEH_22,143,76,75.4674524694056,108,75.52447552447552,high,high
34SEH_23,72,53,63.19567362467448,47,65.27777777777777,high,high
34SEH_24,72,55,67.40332709418402,50,69.44444444444444,high,high
34SEH_25,72,70,76.4229244656033,55,76.38888888888889,high,high
34SEH_26,143,104,68.2169240671438,96,67.13286713286713,high,high
34SEH_27,72,68,64.51526217990451,47,65.27777777777777,high,high
34SEH_28,72,69,74.35340881347656,55,76.38888888888889,high,high
34SEH_29,72,56,55.208799574110245,42,58.333333333333336,high,high
34TCN_00,71,53,51.47666393871039,37,52.11267605633803,high,high
34TCN_01,142,142,58.93483766367738,85,59.859154929577464,high,high
34TCN_02,72,69,35.40282779269748,28,38.888888888888886,low,low
34TCN_03,142,120,52.26857359980194,80,56.33802816901409,high,high
34TCN_04,70,56,47.56744384765625,33,47.142857142857146,low,low
34TCN_05,142,121,50.36298724966989,71,50.0,high,high
34TCN_06,70,52,52.760423932756694,38,54.285714285714285,high,high
34TCN_07,142,138,59.38875440140845,85,59.859154929577464,high,high
34TCN_08,70,57,50.94905308314732,37,52.857142857142854,high,high
34TCN_09,142,128,43.49737033038072,66,46.478873239436616,low,low
34TCN_10,142,125,49.48374788526078,74,52.11267605633803,high,low
34TCN_11,142,139,47.577592016945424,72,50.70422535211268,high,low
34TCN_12,142,130,50.46169657102773,80,56.33802816901409,high,high
34TCN_13,142,138,60.715076285348815,88,61.971830985915496,high,high
34TCN_14,72,70,37.299092610677086,26,36.111111111111114,low,low
34TCN_15,142,127,48.64549233879841,71,50.0,high,low
34TCN_16,142,107,60.84828981211488,86,60.563380281690144,high,high
34TCN_17,142,134,42.368886168573944,64,45.070422535211264,low,low
34TCN_18,142,90,59.30820518816021,83,58.45070422535211,high,high
34TCN_19,143,138,49.33988131009615,75,52.44755244755245,high,low
34TCN_20,143,142,44.88516854239511,64,44.75524475524475,low,low
34TCN_21,143,137,36.74732555042613,55,38.46153846153846,low,low
34TCN_22,70,55,53.73508998325893,40,57.142857142857146,high,high
34TCN_23,142,128,40.728759765625,64,45.070422535211264,low,low
34TCN_24,142,133,43.894270776023326,68,47.88732394366197,low,low
34TCN_25,142,131,43.714797328895244,66,46.478873239436616,low,low
34TCN_26,142,131,41.97139471349582,61,42.95774647887324,low,low
34TCN_27,142,123,49.26517110475352,72,50.70422535211268,high,low
34TCN_28,70,52,58.28462873186384,42,60.0,high,high
34TCN_29,70,59,46.068551199776785,33,47.142857142857146,low,low
